Case ID,Cluster,ICS Score
2013-P-0267,5,1137.34184309
2013-P-0273,5,1365.69337256
2013-P-0275,4,1069.3613027
2013-P-0281,4,998.082477928
2013-P-0285,5,1303.51727255
2013-P-0287,4,1125.68430352
2013-P-0295,5,1249.05554985
2013-P-0297,4,1147.94296153
2013-P-0299,5,1361.12631636
2013-P-0003,4,1103.54449877
2013-P-0302,5,1309.82839873
2013-P-0303,2,934.676534987
2013-P-0307,5,1285.84687531
2013-P-0031,5,1250.46157481
2013-P-0310,4,1138.91200662
2013-P-0314,2,967.273138345
2013-P-0315,4,1156.77189057
2013-P-0321,5,1245.23642907
2013-P-0322,4,1141.03911121
2013-P-0325,2,917.916582018
2013-P-0327,4,1125.38757832
2013-P-0333,4,1119.51115513
2013-P-0334,5,1196.62689533
2013-P-0338,4,960.516584428
2013-P-0343,4,1105.73670204
2013-P-0344,4,1100.59939939
2013-P-0346,2,976.47836568
2013-P-0347,5,1260.50047486
2013-P-0348,5,1399.98554454
2013-P-0035,2,901.254681462
2013-P-0350,4,1130.29591057
2013-P-0036,2,958.502095892
2013-P-0360,5,1033.59905145
2013-P-0361,4,1132.40202993
2013-P-0362,4,1127.72899483
2013-P-0366,2,926.504387164
2013-P-0037,4,1123.96221117
2013-P-0372,2,954.986752557
2013-P-0374,5,1261.72963008
2013-P-0375,5,1230.6436391
2013-P-0376,5,1238.35384116
2013-P-0378,4,1122.91542905
2013-P-0383,2,953.8204209
2013-P-0391,2,966.085686263
2013-P-0409,4,1176.73781423
2013-P-0414,5,1259.04347665
2013-P-0423,4,918.10751621
2013-P-0424,4,1169.3780515
2013-P-0427,5,1256.46541257
2013-P-0434,5,1355.20505939
2013-P-0436,5,1179.65493451
2013-P-0444,4,1130.38148849
2013-P-0445,5,1257.23963218
2013-P-0446,5,1298.30440539
2013-P-0449,4,1077.63454418
2013-P-0452,2,981.956514261
2013-P-0458,2,952.088599793
2013-P-0046,5,1236.40806401
2013-P-0462,5,1350.27622383
2013-P-0463,4,1130.45388162
2013-P-0468,4,1197.65774152
2013-P-0474,2,963.877198808
2013-P-0477,2,979.645470369
2013-P-0478,4,1091.58349494
2013-P-0048,5,1266.34108499
2013-P-0480,4,1154.10034377
2013-P-0049,2,967.36415911
2013-P-0491,4,1088.27991927
2013-P-0492,4,1019.28021411
2013-P-0493,4,1074.84220888
2013-P-0494,2,955.115790167
2013-P-0498,4,1126.62437168
2013-P-0050,2,964.345960655
2013-P-0503,4,1133.60733768
2013-P-0504,5,1341.73421215
2013-P-0507,2,969.075929805
2013-P-0516,5,1308.18715999
2013-P-0517,4,1111.62236918
2013-P-0052,4,1134.23254194
2013-P-0520,5,1040.2572574
2013-P-0521,4,1091.98932764
2013-P-0522,5,1285.91839286
2013-P-0523,4,1084.08900207
2013-P-0529,5,1312.66777721
2013-P-0053,5,1250.26702225
2013-P-0530,2,915.533159804
2013-P-0531,2,950.537582267
2013-P-0532,4,1126.93296551
2013-P-0537,4,1112.16308405
2013-P-0539,4,1144.72801301
2013-P-0546,5,1130.47704824
2013-P-0055,5,1249.92789967
2013-P-0552,3,1243.55887807
2013-P-0553,4,1115.75488919
2013-P-0556,5,1340.50680489
2013-P-0560,5,1305.29836904
2013-P-0562,2,941.096330418
2013-P-0568,4,1033.24199873
2013-P-0569,2,948.715785132
2013-P-0057,4,1114.58332002
2013-P-0570,5,1245.19710312
2013-P-0574,5,1222.28797679
2013-P-0575,4,1202.48550971
2013-P-0578,5,1228.63001223
2013-P-0058,5,1258.04924253
2013-P-0582,5,1174.88909201
2013-P-0584,2,958.050634072
2013-P-0589,5,1220.22528066
2013-P-0059,5,1080.67020679
2013-P-0592,4,1096.63663763
2013-P-0597,5,1187.2592355
2013-P-0599,4,1160.44071469
2013-P-0060,4,1107.05690824
2013-P-0601,2,959.89372269
2013-P-0061,2,976.470225026
2013-P-0617,2,937.875188174
2013-P-0619,5,1273.47811937
2013-P-0062,2,956.979133819
2013-P-0622,5,1186.392726
2013-P-0623,2,943.493494604
2013-P-0627,5,1268.5437193
2013-P-0630,5,1069.56608008
2013-P-0645,2,957.286339276
2013-P-0646,4,1189.88371964
2013-P-0647,5,1365.24356233
2013-P-0649,2,958.721221702
2013-P-0065,5,1359.65996969
2013-P-0652,5,1324.59994658
2013-P-0654,4,1073.0319609
2013-P-0655,4,1186.12090408
2013-P-0656,5,1233.66233699
2013-P-0066,5,1377.77633314
2013-P-0665,5,1321.60218468
2013-P-0067,5,1298.81175619
2013-P-0670,5,1040.10465267
2013-P-0672,5,1348.8068778
2013-P-0674,5,1242.23664024
2013-P-0676,5,1254.15537947
2013-P-0681,5,1280.23910777
2013-P-0682,4,1166.69619656
2013-P-0683,5,1277.24874973
2013-P-0684,5,960.431158514
2013-P-0685,4,1156.87476834
2013-P-0069,4,1139.03542173
2013-P-0690,5,1281.03780256
2013-P-0691,5,1304.94664066
2013-P-0692,4,1196.10169261
2013-P-0698,4,1180.70922759
2013-P-0705,2,981.368951217
2013-P-0071,5,1308.99246974
2013-P-0712,4,1231.14039766
2013-P-0713,2,949.096940217
2013-P-0715,4,1120.49064176
2013-P-0717,4,1147.21284629
2013-P-0718,2,946.9577789
2013-P-0723,2,948.621025269
2013-P-0725,4,1180.42294231
2013-P-0727,5,1290.10453614
2013-P-0728,2,950.717576776
2013-P-0730,5,1205.93495189
2013-P-0731,2,958.429198471
2013-P-0733,5,1159.50258689
2013-P-0074,4,1155.41144276
2013-P-0742,4,1005.72502101
2013-P-0743,2,939.897401788
2013-P-0747,4,1214.60608417
2013-P-0748,5,1333.1493334
2013-P-0749,2,957.086911689
2013-P-0750,4,1101.03635059
2013-P-0752,5,1317.23405544
2013-P-0755,2,959.663843927
2013-P-0759,2,951.822114225
2013-P-0760,4,1166.44169688
2013-P-0762,2,950.419419195
2013-P-0764,4,1153.30517481
2013-P-0765,2,959.940513482
2013-P-0766,2,968.463627679
2013-P-0767,4,1073.23120133
2013-P-0768,4,1164.8261869
2013-P-0769,4,887.115910091
2013-P-0077,5,1191.90219247
2013-P-0770,4,1127.35722981
2013-P-0774,2,952.474242137
2013-P-0785,5,1293.20384293
2013-P-0786,4,1180.31031913
2013-P-0787,4,1087.93381291
2013-P-0795,4,1218.00259958
2013-P-0800,5,1287.3893362
2013-P-0801,4,1163.97112548
2013-P-0803,4,1191.66352923
2013-P-0804,4,1158.90420592
2013-P-0081,5,1273.42390161
2013-P-0817,4,1028.71867176
2013-P-0818,5,1168.77386015
2013-P-0082,5,1269.73401623
2013-P-0821,4,1139.92035327
2013-P-0823,5,1342.27237033
2013-P-0828,5,1279.32429091
2013-P-0829,4,1189.14298477
2013-P-0083,5,1241.11282206
2013-P-0830,4,1090.57920368
2013-P-0837,4,1156.84371736
2013-P-0084,5,1362.57801738
2013-P-0840,4,1046.75935323
2013-P-0841,4,1064.38744938
2013-P-0842,5,1264.09688954
2013-P-0843,5,1256.42961104
2013-P-0851,2,951.094254739
2013-P-0854,5,1153.19616274
2013-P-0856,2,959.756074096
2013-P-0863,4,1136.99580061
2013-P-0865,4,1194.39350316
2013-P-0087,4,1076.50788714
2013-P-0872,2,959.015407935
2013-P-0875,4,1168.11116766
2013-P-0879,5,1395.72345141
2013-P-0880,4,1172.90749886
2013-P-0882,4,1057.56542597
2013-P-0883,2,950.807035716
2013-P-0885,2,962.17189905
2013-P-0887,4,1162.04532449
2013-P-0888,4,1146.59824741
2013-P-0889,4,1181.17939593
2013-P-0089,5,1227.65722983
2013-P-0890,4,1187.61724041
2013-P-0892,2,950.603395459
2013-P-0893,4,1187.71183664
2013-P-0894,2,959.194109114
2013-P-0899,4,1120.66482889
2013-P-0009,5,1251.66174897
2013-P-0090,2,953.054065455
2013-P-0900,2,965.195412704
2013-P-0901,4,1104.75111399
2013-P-0902,4,936.753754024
2013-P-0903,4,1167.72868773
2013-P-0907,4,1163.83618691
2013-P-0909,5,1311.20139974
2013-P-0911,2,950.337276116
2013-P-0912,2,942.77459573
2013-P-0913,5,1297.20118601
2013-P-0915,4,1213.01313627
2013-P-0918,4,1177.31545013
2013-P-0921,5,1282.26171244
2013-P-0923,5,1341.25406626
2013-P-0924,4,1189.20114901
2013-P-0927,2,959.514932885
2013-P-0928,4,1168.55965958
2013-P-0929,4,1175.74413953
2013-P-0093,4,1009.83014444
2013-P-0930,2,931.544570223
2013-P-0931,5,1166.62607353
2013-P-0932,4,1069.19865275
2013-P-0937,4,900.453953497
2013-P-0094,4,1094.03638081
2013-P-0941,4,1164.77115004
2013-P-0942,2,946.830106556
2013-P-0944,4,1074.26259639
2013-P-0945,5,1307.43153412
2013-P-0946,5,1245.38207892
2013-P-0949,4,1204.89245604
2013-P-0950,4,1187.0193384
2013-P-0953,4,1060.47918202
2013-P-0955,5,1024.25014125
2013-P-0956,2,952.881824648
2013-P-0959,4,961.880823603
2013-P-0096,4,1103.8383293
2013-P-0964,2,928.911014906
2013-P-0965,4,1151.82447139
2013-P-0966,2,951.216566232
2013-P-0969,5,1241.63641357
2013-P-0987,4,1172.27151456
2013-P-0989,5,1387.82107439
2013-P-0990,4,1210.64798769
2013-P-0991,4,958.79088672
2013-P-0996,4,1205.737584
2013-P-0998,4,922.125467854
2014-P-1000,4,1222.96298048
2014-P-1001,2,877.58604903
2014-P-1002,2,879.835961894
2014-P-1004,4,1216.93697872
2014-P-1009,4,1232.0512655
2014-P-1018,4,1212.3102988
2014-P-1019,2,878.147545871
2014-P-0102,4,1215.12041234
2014-P-1027,4,1242.70303714
2014-P-1030,4,1226.65622325
2014-P-1031,4,1247.69189904
2014-P-1033,4,971.749588629
2014-P-1038,4,1106.73774622
2014-P-1041,4,957.781978699
2014-P-1043,4,1209.52714744
2014-P-1045,4,1189.34186436
2014-P-1046,4,1227.68057134
2014-P-1047,4,1239.03361612
2014-P-1050,4,1210.55249359
2014-P-1051,4,1209.92876494
2014-P-0106,4,1202.67040563
2014-P-1067,4,1213.03288813
2014-P-1068,4,1219.32862985
2014-P-1071,2,927.99019949
2014-P-1078,4,1184.70212529
2014-P-1080,4,1214.27666506
2014-P-1082,2,943.964559709
2014-P-1085,4,1234.06249965
2014-P-1086,4,1244.03401204
2014-P-1087,4,1231.07298953
2014-P-1088,4,1238.28558012
2014-P-0109,4,1082.60049825
2014-P-1091,4,1226.1991823
2014-P-1092,4,1242.89460733
2014-P-1093,4,1161.4060064
2014-P-1095,4,1239.22609062
2014-P-1097,4,1208.34060094
2014-P-1103,4,1208.46021238
2014-P-1104,4,1240.69847624
2014-P-1105,4,1207.26298176
2014-P-1107,4,1017.59920253
2014-P-1108,4,1218.99114544
2014-P-1109,4,1192.89408701
2014-P-1110,4,904.892067478
2014-P-1111,4,1235.1995097
2014-P-1116,4,1235.51348167
2014-P-1118,4,1199.66026495
2014-P-0112,4,1240.65349311
2014-P-1132,4,1246.31628052
2014-P-1140,4,1204.31038806
2014-P-1143,4,1221.95522099
2014-P-1144,4,1167.17642811
2014-P-1150,2,937.582315575
2014-P-1151,4,1235.80927654
2014-P-1152,4,1241.00661014
2014-P-1155,4,1211.10733526
2014-P-1158,4,1236.69648226
2014-P-1159,4,1166.96857695
2014-P-0116,4,1223.51529519
2014-P-1160,4,1228.90324631
2014-P-1161,4,1190.88495312
2014-P-1162,2,942.231250091
2014-P-1163,4,1195.01684377
2014-P-1165,2,935.06656925
2014-P-0117,4,1237.76835972
2014-P-1172,2,935.777673212
2014-P-1173,4,1080.03813845
2014-P-1174,4,1189.75012631
2014-P-1178,2,918.785719928
2014-P-0118,4,1206.37717091
2014-P-1180,4,1217.54120899
2014-P-1181,2,947.34195446
2014-P-1182,2,920.676990682
2014-P-1186,4,1223.92676338
2014-P-0119,4,1241.39202239
2014-P-1194,2,939.765797507
2014-P-1195,4,1219.74483481
2014-P-1198,4,1102.60629093
2014-P-1199,4,974.190284777
2014-P-0012,4,1236.33808214
2014-P-0120,2,942.435912414
2014-P-1201,4,1124.44238439
2014-P-1202,4,1236.69691433
2014-P-1205,4,1219.03871937
2014-P-1206,4,1205.8238092
2014-P-1207,4,1096.10844417
2014-P-1208,4,1216.21740868
2014-P-1210,4,1231.45265805
2014-P-1211,4,1220.33394635
2014-P-1218,4,1163.17832061
2014-P-1222,4,1237.70168044
2014-P-1229,4,1201.93433382
2014-P-0123,2,936.08516913
2014-P-1234,4,1076.49646886
2014-P-1237,4,1219.42210042
2014-P-1243,4,1230.00346848
2014-P-1245,4,1239.02220361
2014-P-1246,4,1073.14382551
2014-P-1249,2,941.250464027
2014-P-1258,4,1208.88505181
2014-P-0126,2,921.379019378
2014-P-1260,4,1229.78047205
2014-P-1261,4,1184.39825102
2014-P-1263,4,1214.51821489
2014-P-1265,4,1238.96025959
2014-P-1266,1,507.109660888
2014-P-1268,4,1226.493235
2014-P-1269,4,1217.40196791
2014-P-0127,4,1190.46587406
2014-P-1274,4,1193.90329601
2014-P-1276,4,1218.765115
2014-P-1279,4,1200.8884388
2014-P-0128,4,1190.88351447
2014-P-1280,4,1206.83911987
2014-P-1297,4,1196.29459893
2014-P-1298,4,1235.79947466
2014-P-0130,2,951.525184241
2014-P-1316,4,1209.61024431
2014-P-1319,4,1232.75324997
2014-P-1321,4,1069.0421188
2014-P-1327,4,986.604899744
2014-P-1332,4,1223.95780694
2014-P-1334,4,1212.2198884
2014-P-1336,4,1158.73395609
2014-P-1337,4,1226.48533794
2014-P-1347,4,1212.45428225
2014-P-1348,4,1211.29169174
2014-P-1357,4,1218.23369852
2014-P-1366,4,1197.67223329
2014-P-1367,4,1214.37037012
2014-P-1369,4,1234.69725423
2014-P-0137,4,1220.83093064
2014-P-1370,4,1029.21482759
2014-P-1372,4,1174.78053167
2014-P-1373,4,994.826234294
2014-P-1374,4,1187.46379892
2014-P-1382,4,1249.36131283
2014-P-1384,4,949.756155769
2014-P-1389,4,1243.97196106
2014-P-1392,4,1222.26900619
2014-P-1393,4,1217.58064882
2014-P-1400,4,1237.20595281
2014-P-1401,4,1238.30932831
2014-P-1402,2,914.077600469
2014-P-1404,4,1213.7481369
2014-P-1405,4,1196.42511817
2014-P-1406,4,1189.61290691
2014-P-1407,4,994.053854448
2014-P-1411,4,1226.82585082
2014-P-1413,2,916.519233609
2014-P-1414,4,1204.31430513
2014-P-1415,4,1238.31556423
2014-P-0142,2,959.218604605
2014-P-1422,4,1241.39332486
2014-P-1423,4,1240.68660251
2014-P-1428,4,1192.97785302
2014-P-1429,4,1222.44758773
2014-P-1430,4,1222.26705819
2014-P-1432,4,1182.40849515
2014-P-1439,4,1203.74153432
2014-P-0144,4,1193.83506086
2014-P-1440,4,1231.38814082
2014-P-1447,4,1171.78466876
2014-P-1448,4,1197.86566221
2014-P-1449,4,1246.04246156
2014-P-0145,4,1206.07468487
2014-P-1457,2,937.589211735
2014-P-1458,1,435.194559816
2014-P-1459,4,1232.11853854
2014-P-1460,4,1193.52926142
2014-P-1461,4,1199.80989292
2014-P-1463,4,983.345943177
2014-P-1464,4,1187.5878843
2014-P-1468,4,1156.23074274
2014-P-1469,4,1233.76917928
2014-P-1471,4,1238.55012447
2014-P-1477,4,1189.29158687
2014-P-1481,4,1096.33505514
2014-P-1482,4,1217.38835799
2014-P-1485,4,1246.54982913
2014-P-1489,4,1216.22127374
2014-P-1494,4,1207.34144981
2014-P-1495,4,1076.4103301
2014-P-0015,4,1229.41070939
2014-P-1503,4,1237.37300118
2014-P-1512,4,1196.72555795
2014-P-1513,2,932.352803051
2014-P-0152,4,1242.45559056
2014-P-1521,4,1190.06631884
2014-P-1522,4,1233.86073668
2014-P-1523,4,1179.95739341
2014-P-1525,4,1222.92443019
2014-P-1527,4,1214.4137489
2014-P-1528,4,1224.78416687
2014-P-1529,4,1233.40937477
2014-P-0153,4,1186.43618246
2014-P-1530,4,1052.87732073
2014-P-1532,4,1214.0342846
2014-P-1534,4,1213.92613218
2014-P-1535,4,1235.98442261
2014-P-1536,4,1204.70190134
2014-P-1538,4,1211.06456094
2014-P-1539,4,1047.38967854
2014-P-0154,4,1194.05185389
2014-P-1541,2,933.758588043
2014-P-1542,4,1114.47192387
2014-P-1543,2,905.536568996
2014-P-1544,4,1194.7464574
2014-P-1546,4,1202.53970302
2014-P-1547,4,1221.08528343
2014-P-1548,4,1196.47747744
2014-P-1549,4,1217.20680998
2014-P-1560,4,1181.17435003
2014-P-1561,4,1206.58083307
2014-P-1562,4,1222.37621536
2014-P-1565,4,1196.73274995
2014-P-0157,4,1222.12232019
2014-P-1570,4,1203.05948937
2014-P-1573,4,1239.26350932
2014-P-1577,4,1188.20051052
2014-P-1578,4,1192.25703732
2014-P-1580,4,1145.83279917
2014-P-1584,4,1230.44793654
2014-P-1585,2,875.5343107
2014-P-1587,4,1223.11943831
2014-P-1588,4,1235.82050815
2014-P-0159,4,1179.39748069
2014-P-1590,2,943.429735442
2014-P-1594,4,1130.67572075
2014-P-1596,4,1219.82035696
2014-P-1598,4,1214.13614144
2014-P-1599,2,931.62516132
2014-P-0016,4,1174.22110437
2014-P-1602,4,1223.26516326
2014-P-1603,4,1199.61870037
2014-P-1607,4,1136.39045334
2014-P-1608,4,1232.28139111
2014-P-1609,4,1209.55582299
2014-P-1610,4,1216.33271102
2014-P-1611,4,1221.86610118
2014-P-1617,4,1210.32409972
2014-P-1618,2,934.72499655
2014-P-0162,4,1241.56093168
2014-P-1623,4,1241.90581792
2014-P-1626,4,1218.2224694
2014-P-1627,4,1156.52973077
2014-P-1635,4,1207.49784787
2014-P-1636,4,1229.98574283
2014-P-1646,4,1181.38652436
2014-P-1647,4,1120.63745145
2014-P-1655,4,1236.59867484
2014-P-1658,4,1009.80442786
2014-P-1659,4,1235.17922211
2014-P-1660,4,1232.91758827
2014-P-1667,4,1172.15621064
2014-P-1674,4,919.46373589
2014-P-1675,4,1237.38042339
2014-P-0168,4,1218.11090427
2014-P-1681,4,1223.12325867
2014-P-1683,4,1013.89387614
2014-P-1684,4,1227.39116368
2014-P-1687,4,1217.8647572
2014-P-1688,4,1038.04750198
2014-P-1690,4,1219.4838522
2014-P-0170,4,1173.18177937
2014-P-1700,4,1219.65117305
2014-P-1701,4,1205.82547696
2014-P-1706,2,898.436003748
2014-P-1710,4,1179.62253841
2014-P-1712,4,1085.80691788
2014-P-1713,4,1207.11461507
2014-P-1717,4,1206.64052779
2014-P-0172,4,1189.27595911
2014-P-1723,4,1233.33770027
2014-P-1726,4,1175.42904235
2014-P-1727,4,1217.95563504
2014-P-1739,4,1231.92299257
2014-P-0174,2,942.977254672
2014-P-1744,4,977.964777663
2014-P-1747,4,1224.51056655
2014-P-1749,4,1176.31709183
2014-P-1750,2,899.896963328
2014-P-1754,4,1224.82572227
2014-P-1755,2,909.95728671
2014-P-1757,4,1241.48927599
2014-P-1759,2,871.990293492
2014-P-1760,4,1220.08970135
2014-P-1761,4,1220.39273663
2014-P-1763,4,1236.9802354
2014-P-1764,2,882.177398391
2014-P-1765,4,1236.69840338
2014-P-1766,4,1212.1835473
2014-P-1767,4,1190.38694588
2014-P-1768,4,1218.72741635
2014-P-1777,4,1186.80908046
2014-P-1780,4,1058.05518538
2014-P-1784,4,1176.85855878
2014-P-1785,4,1213.75816714
2014-P-1788,4,1200.54960313
2014-P-1793,4,1229.65021879
2014-P-1795,4,1226.91130016
2014-P-1798,4,1099.56129187
2014-P-0180,4,1219.48851688
2014-P-1801,4,1210.81260449
2014-P-1802,4,1218.33314688
2014-P-1805,4,1176.72075243
2014-P-1808,4,1240.8995566
2014-P-1809,4,1224.5289509
2014-P-0181,4,982.615888483
2014-P-1811,4,1065.26701168
2014-P-1812,4,1205.78287622
2014-P-1813,4,1238.96999959
2014-P-1814,4,1178.14394594
2014-P-1815,4,1226.27990525
2014-P-1816,4,908.833748028
2014-P-1825,4,1213.35274477
2014-P-1826,4,1237.76060996
2014-P-0183,4,1227.46287249
2014-P-1830,4,1073.21504106
2014-P-1832,4,1208.66619696
2014-P-1838,4,1233.96658244
2014-P-0184,4,1211.98388321
2014-P-1842,4,1231.73031459
2014-P-1852,4,1221.20951102
2014-P-1855,2,940.478940956
2014-P-1858,2,917.176533003
2014-P-1859,4,1198.84296242
2014-P-0186,4,1195.40387657
2014-P-1865,4,1189.04119779
2014-P-1867,4,1239.23276541
2014-P-1870,4,1201.4702105
2014-P-1872,4,1222.12636671
2014-P-1873,4,1228.13796686
2014-P-1876,2,870.813887595
2014-P-1879,4,1198.44786025
2014-P-1880,4,1245.84960367
2014-P-1881,4,1205.20304891
2014-P-1882,4,1200.8308604
2014-P-1883,4,1191.01513127
2014-P-1885,4,1203.49378117
2014-P-1888,2,936.394870389
2014-P-1889,4,1237.56493697
2014-P-1890,4,1191.99412585
2014-P-1892,4,1226.08484918
2014-P-1895,2,934.688850025
2014-P-1899,4,1216.23716107
2014-P-0019,4,1228.16360083
2014-P-0190,4,1218.91237347
2014-P-1900,4,1014.48575876
2014-P-1902,4,1225.0746848
2014-P-1906,2,853.748970454
2014-P-1908,2,860.452016172
2014-P-0191,4,1213.63948724
2014-P-1910,4,1237.10177178
2014-P-1914,4,1229.78744775
2014-P-1915,4,1054.42523915
2014-P-0192,4,1181.35876326
2014-P-1920,4,1110.19174622
2014-P-1921,4,1214.5180923
2014-P-1925,4,1214.0783781
2014-P-1926,4,1221.75626616
2014-P-1927,4,1239.06830446
2014-P-1928,4,1229.41474932
2014-P-1930,4,1182.73502525
2014-P-1948,4,1162.985814
2014-P-1949,4,1203.70487402
2014-P-0195,4,1218.37019405
2014-P-1950,4,1242.89892713
2014-P-1955,4,1100.81736394
2014-P-1959,4,1197.89147419
2014-P-0196,4,1241.22478605
2014-P-1960,4,1203.1117765
2014-P-1962,4,1192.16297912
2014-P-1965,4,1225.77172633
2014-P-1966,4,1049.14069245
2014-P-1968,4,1225.59672559
2014-P-1969,4,1193.08558795
2014-P-1972,4,1220.83943884
2014-P-1973,4,1210.63169774
2014-P-1974,2,883.244968286
2014-P-0198,2,940.532272696
2014-P-1980,2,891.885055231
2014-P-1981,4,1216.5953658
2014-P-1982,4,1219.67623184
2014-P-1984,4,1245.88922759
2014-P-1988,2,855.258612159
2014-P-1989,4,1214.31352016
2014-P-0199,4,1234.77818347
2014-P-1990,4,1207.40037277
2014-P-1991,4,1233.55303198
2014-P-1993,4,1209.69824718
2014-P-1994,4,1226.64554594
2014-P-1995,4,1206.85207979
2014-P-0202,4,1192.21229609
2014-P-0207,4,1203.87189759
2014-P-0021,4,1208.31150822
2014-P-0210,4,1216.55973581
2014-P-0212,4,1199.2846754
2014-P-0214,4,1200.51196572
2014-P-0215,4,1184.52885578
2014-P-0216,4,1219.43679161
2014-P-0219,4,1216.68247847
2014-P-0022,4,1230.97646308
2014-P-0224,4,1240.21124504
2014-P-0227,4,1192.91867716
2014-P-0228,4,1216.68766381
2014-P-0023,4,1245.2515604
2014-P-0232,2,947.026191054
2014-P-0236,4,1230.06992596
2014-P-0237,4,1236.43810164
2014-P-0024,4,1237.55887089
2014-P-0242,2,940.304709777
2014-P-0244,4,1218.02173326
2014-P-0248,4,1204.26114338
2014-P-0025,4,1193.49614177
2014-P-0250,4,997.824005222
2014-P-0253,4,988.195325198
2014-P-0258,4,1222.62987245
2014-P-0026,4,1217.23588259
2014-P-0264,4,1232.37495849
2014-P-0265,4,1165.92354766
2014-P-0266,4,1023.49435487
2014-P-0269,4,1206.5096683
2014-P-0027,4,1220.31155905
2014-P-0272,4,1226.96842077
2014-P-0273,4,1041.21029921
2014-P-0285,2,857.11534555
2014-P-0287,4,1217.65371845
2014-P-0289,4,1092.124946
2014-P-0029,4,1222.75730177
2014-P-0293,4,1224.96547601
2014-P-0294,4,1236.26923807
2014-P-0295,4,1208.49002583
2014-P-0298,2,910.964304236
2014-P-0003,4,1235.98966454
2014-P-0308,4,1223.89740462
2014-P-0312,2,947.196502565
2014-P-0318,4,1244.62006014
2014-P-0320,4,1207.12196911
2014-P-0321,4,1223.83755517
2014-P-0329,4,1195.81881328
2014-P-0330,4,1200.0566367
2014-P-0332,4,1215.11278516
2014-P-0336,4,1223.34424292
2014-P-0338,4,1224.55694273
2014-P-0343,2,945.328976974
2014-P-0344,2,935.412894162
2014-P-0345,4,1223.90523889
2014-P-0346,4,1238.38523148
2014-P-0347,2,874.814558415
2014-P-0348,4,1222.47413595
2014-P-0354,4,1218.7812246
2014-P-0355,4,1190.93652022
2014-P-0360,4,1244.68454101
2014-P-0361,2,939.602842429
2014-P-0362,2,903.790691658
2014-P-0364,4,1109.65846883
2014-P-0365,4,1233.70336739
2014-P-0366,4,1219.23717608
2014-P-0367,4,1171.54375955
2014-P-0368,4,1221.61995237
2014-P-0371,4,1190.27824634
2014-P-0376,4,1212.29859267
2014-P-0378,4,1161.7946048
2014-P-0038,2,950.184069198
2014-P-0382,4,1229.41926422
2014-P-0384,2,934.928471831
2014-P-0386,4,988.341467461
2014-P-0387,2,878.469758759
2014-P-0389,4,1214.25916264
2014-P-0390,2,948.754586552
2014-P-0395,4,1240.593402
2014-P-0399,4,1240.84863357
2014-P-0004,2,949.914595939
2014-P-0040,4,924.74364418
2014-P-0400,4,1219.31991985
2014-P-0405,4,1207.98133241
2014-P-0041,4,1234.11952197
2014-P-0411,4,1140.44762621
2014-P-0412,4,1190.67623617
2014-P-0414,2,927.190854374
2014-P-0416,2,829.928173503
2014-P-0418,4,1178.22951005
2014-P-0419,4,1215.38968935
2014-P-0424,4,1087.24997126
2014-P-0043,4,1229.52601687
2014-P-0433,2,951.077114723
2014-P-0435,4,1248.58910591
2014-P-0436,2,909.083202756
2014-P-0443,2,906.716831171
2014-P-0446,4,1202.47692034
2014-P-0447,4,1203.5792018
2014-P-0448,4,1210.46458434
2014-P-0450,4,1234.38439239
2014-P-0452,4,1215.41496585
2014-P-0460,2,943.287039492
2014-P-0465,4,1113.81659963
2014-P-0047,4,1199.12626617
2014-P-0478,4,1213.86170123
2014-P-0482,4,1239.26352451
2014-P-0483,4,1214.36436795
2014-P-0484,4,1148.11134337
2014-P-0490,4,1242.41810685
2014-P-0491,4,1214.2659149
2014-P-0492,4,1214.4662379
